1,Harvard University,us,1,100.0,13.1,27.0,38.1,35.4,60.7,29.6
401-500,University of Canterbury,nz,3-4,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Chile,cl,1,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Essex,gb,34-38,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Guelph,ca,18-19,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Jena,de,26-31,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Johannesburg,za,3-5,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Kent,gb,34-38,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Ljubljana,si,1,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Macau,mo,1,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Maine,us,107-127,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Marburg,de,26-31,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Minho,pt,3-4,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,"University of Natural Resources and Life Sciences, Vienna",at,5-6,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of North Texas,us,107-127,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Oulu,fi,3-5,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Pavia,it,12-17,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Perugia,it,12-17,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Potsdam,de,26-31,,0.0,0.0,9.7,12.8,31.5,14.7
401-500,University of Pretoria,za,3-5,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of Regensburg,de,26-31,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of Santiago Compostela,es,9-11,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of Seville,es,9-11,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of South Carolina - Columbia,us,107-127,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of Strathclyde,gb,34-38,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of Trento,it,12-17,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of Turku,fi,3-5,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of Twente,nl,12,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of Vermont,us,107-127,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of Warsaw,pl,1-2,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of York,gb,34-38,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,University of Zagreb,hr,1,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,Utah State University,us,107-127,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,Victoria University of Wellington,nz,3-4,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,Vita-Salute San Raffaele University,it,12-17,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,West Virginia University,us,107-127,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,Yangzhou University,cn,59-71,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,York University,ca,18-19,,0.0,0.0,9.7,5.0,31.5,17.0
401-500,Zhejiang University of Technology,cn,59-71,,0.0,0.0,9.7,5.0,31.5,17.0
501-600,Alexandria University,eg,2,,0.0,0.0,9.7,5.0,31.5,17.0
501-600,Aristotle University of Thessaloniki,gr,2,,0.0,0.0,9.7,5.0,31.5,17.0
501-600,Asia University,tw,7,,0.0,0.0,9.7,5.0,31.5,17.0
501-600,Auburn University,us,128-146,,0.0,0.0,9.7,5.0,31.5,17.0
501-600,Australian Catholic University,au,25-27,,0.0,0.0,9.7,5.0,31.5,17.0
501-600,Baylor University,us,128-146,,0.0,0.0,9.7,5.0,31.5,17.0
501-600,Beijing Jiaotong University,cn,72-93,,0.0,0.0,9.7,5.0,31.5,17.0
501-600,Brescia University,it,18-26,,0.0,0.0,9.7,5.0,31.5,17.0
501-600,Carleton University,ca,20-22,,0.0,0.0,9.7,5.0,31.5,17.0
501-600,China University of Petroleum - Beijing,cn,72-93,,0.0,0.0,9.7,5.0,31.5,17.0
501-600,Chonnam National University,kr,12-15,,0.0,0.0,0.0,,33.2,13.7
501-600,Chulalongkorn University,th,1,,0.0,0.0,0.0,,33.2,13.7
501-600,COMSATS University Islamabad,pk,1,,0.0,0.0,0.0,,33.2,13.7
501-600,Concordia University,ca,20-22,,0.0,0.0,0.0,,33.2,13.7
501-600,Duke-NUS Medical School,sg,3,,0.0,0.0,0.0,,33.2,13.7
501-600,Georgia State University,us,128-146,,0.0,0.0,0.0,,33.2,13.7
501-600,Guangxi University,cn,72-93,,0.0,0.0,0.0,,33.2,13.7
501-600,Guangzhou Medical University,cn,72-93,,0.0,0.0,0.0,,33.2,13.7
501-600,Guangzhou University,cn,72-93,,0.0,0.0,0.0,,33.2,13.7
501-600,Harbin Engineering University,cn,72-93,,0.0,0.0,0.0,,33.2,13.7
501-600,Hefei University of Technology,cn,72-93,,0.0,0.0,0.0,,33.2,13.7
501-600,Henan University,cn,72-93,,0.0,0.0,0.0,,33.2,13.7
501-600,Hohai University,cn,72-93,,0.0,0.0,0.0,,33.2,13.7
501-600,Iowa State University,us,128-146,,0.0,0.0,0.0,,33.2,13.7
501-600,Kansas State University,us,128-146,,0.0,0.0,0.0,,33.2,13.7
501-600,Leibniz University Hannover,de,32-37,,0.0,0.0,0.0,,33.2,13.7
501-600,Macau University of Science and Technology,mo,2,,0.0,0.0,0.0,,33.2,13.7
501-600,Medical University of Graz,at,7,,0.0,0.0,0.0,,33.2,13.7
501-600,Mississippi State University,us,128-146,,0.0,0.0,0.0,,33.2,13.7
501-600,Moscow Institute of Physics and Technology,ru,3,,0.0,0.0,0.0,,33.2,13.7
501-600,Nanjing Normal University,cn,72-93,,0.0,0.0,0.0,,33.2,13.7
501-600,"National University of Ireland, Galway",ie,4,,0.0,0.0,0.0,,33.2,13.7
501-600,Northern Arizona University,us,128-146,,0.0,0.0,0.0,,33.2,13.7
501-600,Northwest University,cn,72-93,,0.0,0.0,0.0,,33.2,13.7
501-600,NOVA University Lisbon,pt,5-6,,0.0,0.0,0.0,,33.2,13.7
501-600,Oklahoma State University,us,128-146,,0.0,0.0,0.0,,33.2,13.7
501-600,Pontifical Catholic University of Chile,cl,2,,0.0,0.0,0.0,,33.2,13.7
501-600,Pusan National University,kr,12-15,,0.0,0.0,0.0,,33.2,13.7
501-600,Qatar University,qa,1,,0.0,0.0,0.0,,33.2,13.7
501-600,Renmin University of China,cn,72-93,,0.0,0.0,0.0,,33.2,13.7
501-600,Rush University,us,128-146,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,Saarland University,de,32-37,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,San Diego State University,us,128-146,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,Scuola Normale Superiore - Pisa,it,18-26,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,South China Agricultural University,cn,72-93,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,South China Normal University,cn,72-93,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,Southwest Jiaotong University,cn,72-93,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,Southwest University,cn,72-93,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,Southwestern University of Finance and Economics,cn,72-93,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,"St George's, University of London",gb,39-41,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,Swansea University,gb,39-41,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,Tarbiat Modares University,ir,3,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,The University of New Mexico - Albuquerque,us,128-146,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,Tianjin Medical University,cn,72-93,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,Umea University,se,11,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,Università Della Svizzera Italiana,ch,8-9,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Alaska - Fairbanks,us,128-146,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Arkansas at Fayetteville,us,128-146,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Bremen,de,32-37,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Burgundy,fr,17-19,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Catania,it,18-26,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Clermont Auvergne,fr,17-19,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Coimbra,pt,5-6,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Côte d'Azur,fr,17-19,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Cyprus,cy,1,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Fribourg,ch,8-9,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Genoa,it,18-26,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Giessen,de,32-37,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Haifa,il,7,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of Konstanz,de,32-37,,0.0,0.0,6.8,16.1,24.4,12.5
501-600,University of KwaZulu-Natal,za,6,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Modena and Reggio Emilia,it,18-26,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Navarra,es,12-15,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Nevada - Reno,us,128-146,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of New Hampshire,us,128-146,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Oklahoma - Norman,us,128-146,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Palermo,it,18-26,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Parma,it,18-26,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Plymouth,gb,39-41,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Roma - Tor Vergata,it,18-26,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Rostock,de,32-37,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Salamanca,es,12-15,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,"University of Science, Malaysia",my,3,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Sherbrooke,ca,20-22,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of South Australia,au,25-27,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Southern Queensland,au,25-27,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Tartu,ee,1,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Tromso,no,4,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Ulsan,kr,12-15,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Verona,it,18-26,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Vigo,es,12-15,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Wyoming,us,128-146,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,University of Zaragoza,es,12-15,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,Wake Forest University,us,128-146,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,Wayne State University,us,128-146,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,Wenzhou Medical University,cn,72-93,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,Xidian University,cn,72-93,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,Yeungnam University,kr,12-15,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,Yunnan University,cn,72-93,,0.0,0.0,15.3,4.6,25.4,10.9
501-600,Zhejiang Normal University,cn,72-93,,0.0,0.0,15.3,4.6,25.4,10.9
601-700,AGH University of Science and Technology,pl,3,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Amirkabir University of Technology,ir,4-5,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Anhui Medical University,cn,94-114,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Anhui University,cn,94-114,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Bangor University,gb,42-49,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Beijing University of Posts and Telecommunications,cn,94-114,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Binghamton University,us,147-157,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Brunel University,gb,42-49,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Central China Normal University,cn,94-114,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Chang'an University,cn,94-114,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Chiba University,jp,14-19,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,China Medical University (Shenyang),cn,94-114,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Clemson University,us,147-157,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Copenhagen Business School,dk,6,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Edith Cowan University,au,28-29,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Eotvos Lorand University,hu,1-2,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Ewha Womans University,kr,16-17,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Federal University of Parana,br,7-10,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Federal University of Sao Carlos,br,7-10,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Federal University of Sao Paulo,br,7-10,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Federal University of Viçosa,br,7-10,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Guizhou University,cn,94-114,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Hacettepe University,tr,2-3,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Hangzhou Dianzi University,cn,94-114,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Hasselt University,be,8,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Hong Kong Baptist University,hk,6,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,HSE University,ru,4-5,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Hunan Normal University,cn,94-114,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,INHA University,kr,16-17,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Juntendo University,jp,14-19,,0.0,0.0,9.7,6.1,24.7,11.3
601-700,Kent State University,us,147-157,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,King Khalid University,sa,6,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Kitasato University,jp,14-19,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Kunming University of Science and Technology,cn,94-114,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Liverpool John Moores University,gb,42-49,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Mahidol University,th,2,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Mansoura University,eg,3,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Marche Polytechnic University,it,27-32,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Massey University,nz,5,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Nanjing Forestry University,cn,94-114,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Nanjing University of Posts and Telecommunications,cn,94-114,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,National Polytechnic Institute,mx,2,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,National Sun Yat-Sen University,tw,8-9,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,National University of Defense Technology,cn,94-114,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Naval Medical University,cn,94-114,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Ningbo University,cn,94-114,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Northumbria University,gb,42-49,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,North-West University,za,7,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Nottingham Trent University,gb,42-49,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Orebro University,se,12,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Polytechnic University of Madrid,es,16-21,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Polytechnic University of Turin,it,27-32,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,"Royal Holloway, University of London",gb,42-49,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Saint Louis University,us,147-157,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Sechenov University,ru,4-5,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Semmelweis University,hu,1-2,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Shaanxi Normal University,cn,94-114,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Shandong Normal University,cn,94-114,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Shanxi University,cn,94-114,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,Sharif University of Technology,ir,4-5,,15.1,0.0,0.0,2.9,27.8,12.5
601-700,State University of New York Health Science Center at Brooklyn,us,147-157,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,Taipei Medical University,tw,8-9,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,"The Chinese University of Hong Kong, Shenzhen",cn,94-114,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,The Open University,gb,42-49,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,The University of Alabama - Tuscaloosa,us,147-157,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,The University of Texas at Arlington,us,147-157,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,Tilburg University,nl,13,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,Tokyo Medical and Dental University,jp,14-19,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,Tokyo University of Science,jp,14-19,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,Ton Duc Thang University,vn,1,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,Tulane University,us,147-157,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,Universidad Pablo de Olavide,es,16-21,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,Universitat Jaume I,es,16-21,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University at Albany (State University of New York),us,147-157,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Alicante,es,16-21,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Crete,gr,3,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Delhi,in,2-3,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Eastern Finland,fi,6,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Extremadura,es,16-21,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Ferrara,it,27-32,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Graz,at,8,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Greenwich,gb,42-49,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Halle-Wittenberg,de,38-39,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Health Sciences Turkey,tr,2-3,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Iceland,is,1,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Idaho,us,147-157,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,"University of Maryland, Baltimore County",us,147-157,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Nantes,fr,20-22,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Oldenburg,de,38-39,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Rennes 1,fr,20-22,,0.0,0.0,0.0,7.4,31.7,16.9
601-700,University of Salerno,it,27-32,,0.0,0.0,0.0,10.5,26.0,10.8
601-700,University of Siena,it,27-32,,0.0,0.0,0.0,10.5,26.0,10.8
601-700,University of the Sunshine Coast,au,28-29,,0.0,0.0,0.0,10.5,26.0,10.8
601-700,University of Trieste,it,27-32,,0.0,0.0,0.0,10.5,26.0,10.8
601-700,University of Versailles Saint-Quentin-en-Yvelines,fr,20-22,,0.0,0.0,0.0,10.5,26.0,10.8
601-700,University Rovira i Virgili,es,16-21,,0.0,0.0,0.0,10.5,26.0,10.8
601-700,Vellore Institute of Technology,in,2-3,,0.0,0.0,0.0,10.5,26.0,10.8
601-700,Waseda University,jp,14-19,,0.0,0.0,0.0,10.5,26.0,10.8
601-700,Westlake University,cn,94-114,,0.0,0.0,0.0,10.5,26.0,10.8
601-700,Xi'an University of Technology,cn,94-114,,0.0,0.0,0.0,10.5,26.0,10.8
